turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name
101,draw,draw,tranh,1836,thegreatman06,1925,D02,Queen's Pawn Game: Symmetrical Variation
17,resign,white,thegreatman06,1925,anton1989,1457,A41,Queen's Pawn
40,resign,black,anton1989,1457,thegreatman06,1925,B07,Pirc Defense #4
67,mate,white,barbacued,2160,thegreatman06,1925,C65,Ruy Lopez: Berlin Defense
17,draw,draw,barbacued,2160,thegreatman06,1925,C41,Philidor Defense
127,draw,draw,chupa16,1986,thegreatman06,1925,C50,Italian Game
102,resign,black,thegreatman06,1925,smrttwin,1777,A40,English Defense #2
78,resign,black,smrttwin,1777,thegreatman06,1925,B01,Scandinavian Defense: Mieses-Kotroc Variation
48,resign,black,thegreatman06,1932,komgoo,2075,D01,Queen's Pawn Game: Chigorin Variation
24,mate,black,iisabel,1319,thegreatman06,1932,D00,Queen's Pawn Game #2
92,resign,black,papaschalis,1800,thegreatman06,1932,C55,Italian Game: Scotch Gambit Declined
68,resign,black,thegreatman06,1941,cadmos16,2034,D02,Queen's Pawn Game: Zukertort Variation
38,resign,black,thegreatman06,1950,timur-tamerlan,2049,B08,Pirc Defense: Classical Variation
53,resign,white,caryakin,1810,thegreatman06,1967,C33,King's Gambit Accepted |  Bishop's Gambit
141,resign,white,thegreatman06,1967,pocin1,1567,D02,Queen's Pawn Game: Anti-Torre
43,mate,white,thegreatman06,1967,davet34,1411,D02,Queen's Pawn Game: Zukertort Variation
50,resign,black,fanfan76,1422,thegreatman06,1967,C42,Russian Game: Urusov Gambit
71,resign,white,thegreatman06,1959,gambitindonesia,1839,D05,Colle System
26,resign,black,mdc,1896,thegreatman06,1959,C41,Philidor Defense: Exchange Variation
52,resign,black,thegreatman06,1959,rastok,1629,D04,Queen's Pawn Game: Colle System |  Anti-Colle
150,mate,black,thegreatman06,1972,cexercisse,1959,A45,Indian Game
20,resign,black,cexercisse,1970,thegreatman06,1959,C41,Philidor Defense #3
26,resign,black,dubouc,1955,thegreatman06,1946,C41,Philidor Defense #3
87,resign,white,thegreatman06,1929,mohamedwaly,2046,B12,Caro-Kann Defense
77,mate,white,thegreatman06,1916,aseren123,1922,B13,Caro-Kann Defense: Exchange Variation
50,resign,black,vitasf,1505,thegreatman06,1914,A00,Saragossa Opening
21,mate,white,hectorgomeslima,1834,thegreatman06,1930,C41,Philidor Defense #2
57,resign,white,sasalukic69,1846,thegreatman06,1947,C41,Philidor Defense #3
47,resign,white,thegreatman06,1939,scenick,1778,D04,Queen's Pawn Game: Colle System
105,draw,draw,thegreatman06,1938,bert9999,1980,D01,Queen's Pawn Game: Chigorin Variation
85,resign,white,thegreatman06,1919,bert9999,1994,D00,Queen's Pawn Game #2
97,draw,draw,bert9999,1996,thegreatman06,1916,C50,Italian Game
62,mate,black,thegreatman06,1928,bert9999,1988,A45,Indian Game
36,resign,black,xbishop,1023,gideoni,1821,C41,Philidor Defense #3
28,resign,black,xbishop,1030,kurozhawa,1501,B01,Scandinavian Defense
43,mate,white,rymdgris,1422,xbishop,1040,C40,King's Pawn Game: Busch-Gass Gambit
63,resign,black,xbishop,1043,argentariy,1701,B00,Owen Defense
22,resign,black,xbishop,1049,capobruno,1539,B20,Sicilian Defense: Bowdler Attack
57,resign,black,xbishop,1055,razcvet,1569,C55,Italian Game: Two Knights Defense
67,resign,white,dregassa,1500,williamyen,1500,A01,Nimzo-Larsen Attack: Classical Variation
51,resign,white,williamyen,1500,dregassa,1500,B90,Sicilian Defense: Najdorf Variation
94,resign,black,dregassa,1500,williamyen,1500,A57,Benko Gambit
35,resign,white,williamyen,1500,dregassa,1500,C65,Ruy Lopez: Berlin Defense
62,resign,black,dregassa,1500,williamyen,1500,C03,French Defense: Tarrasch Variation |  Modern System
11,resign,white,williamyen,1500,dregassa,1500,C64,Ruy Lopez: Classical Variation |  Zukertort Gambit
57,resign,white,zilic1,1500,chessninja6,2263,A36,English Opening: Symmetrical Variation |  Fianchetto Variation
146,resign,black,chessninja6,2263,zilic1,1500,B09,Pirc Defense: Austrian Attack |  Ljubojevic Variation
79,resign,white,zilic1,1500,chessninja6,2263,A04,Zukertort Opening: Sicilian Invitation
98,draw,draw,chessninja6,2263,zilic1,1500,B32,Sicilian Defense: Godiva Variation
23,resign,white,anna6666,2349,nicholas9999,1750,A00,Ware Opening
46,resign,black,nicholas9999,1750,azdynr,1437,B00,Nimzowitsch Defense: Williams Variation
14,resign,white,pappakid,1895,nicholas9999,1750,C65,Ruy Lopez: Berlin Defense
29,draw,draw,bmayem,1975,nicholas9999,1750,C68,Ruy Lopez: Exchange Variation |  King's Bishop Variation
9,resign,white,martinbigi,1570,nicholas9999,1750,D00,Queen's Pawn Game
58,resign,black,emirohoys,1910,nicholas9999,1714,C39,King's Gambit Accepted: Allgaier |  Schlechter Defense
54,mate,black,goran98only,1695,nicholas9999,1688,D02,Queen's Pawn Game: London System
27,resign,white,nicholas9999,1661,deymosrgm,1666,C55,Italian Game: Anti-Fried Liver Defense
53,resign,black,bouyahia,1516,nicholas9999,1643,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
42,mate,black,jarkon,1737,nicholas9999,1601,C44,Scotch Game: Scotch Gambit |  Dubois Reti Defense
25,resign,white,nicholas9999,1552,jarkon,1754,C00,Rat Defense: Small Center Defense
28,mate,black,jarkon,1773,nicholas9999,1495,C45,Scotch Game: Scotch Gambit |  Advance Variation
131,mate,white,tevenac,1575,nicholas9999,1527,C46,Four Knights Game: Italian Variation
30,resign,white,nicholas9999,1512,julien31470,1254,C00,French Defense: Normal Variation
35,resign,black,julien31470,1259,nicholas9999,1494,A01,Nimzo-Larsen Attack: Modern Variation #4
16,resign,black,tekechec,1509,nicholas9999,1439,C68,Ruy Lopez: Exchange Variation
42,mate,black,fireball19,1626,nicholas9999,1353,D00,Queen's Pawn Game
46,resign,black,dannylerouge,1603,nicholas9999,1353,C56,Italian Game: Scotch Gambit |  Double Gambit Accepted
3,resign,white,s1h3a1s0,1848,stve400231,1873,C40,King's Knight Opening
39,resign,black,stve400231,1873,principe-myskin,1884,B00,Owen Defense
35,resign,black,stve400231,1873,fujilee7,1744,B23,Sicilian Defense: Grand Prix Attack
33,resign,black,stve400231,1873,epiloguehouse,2008,A00,Mieses Opening: Reversed Rat
119,mate,white,stve400231,1873,hasanbanak,1851,C64,Ruy Lopez: Classical Variation
37,mate,white,stve400231,1873,bcryan1,1541,C61,Ruy Lopez: Bird Variation
53,mate,white,stve400231,1873,i_see_u,1500,C40,King's Knight Opening
42,mate,black,i_see_u,1500,stve400231,1873,C22,Center Game: Hall Variation
95,outoftime,white,stve400231,1873,zzeecco,1525,D00,Blackmar-Diemer Gambit
81,resign,white,stve400231,1873,zzeecco,1525,B01,Scandinavian Defense: Mieses-Kotroc Variation
22,resign,white,zzeecco,1525,stve400231,1873,C50,Italian Game: Giuoco Pianissimo
140,outoftime,draw,lalokhezia,1542,bobbyevans,1537,B20,Sicilian Defense: Bowdler Attack
142,mate,black,ezzdinus,1521,bobbyevans,1526,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
39,mate,white,bobbyevans,1518,nuriuslu,1410,C46,Four Knights Game: Italian Variation
48,resign,black,killing_knight,1626,bobbyevans,1503,B30,Sicilian Defense: Old Sicilian
96,mate,black,bobbyevans,1519,bot92,1547,C55,Italian Game: Anti-Fried Liver Defense
112,mate,black,bobbyevans,1521,plovediv_69,1892,D00,Queen's Pawn Game: Chigorin Variation
86,outoftime,black,rodrigodiazdevivar,1229,bobbyevans,1517,D00,Blackmar-Diemer Gambit: Ryder Gambit
71,resign,white,bobbyevans,1502,hugo392017,1635,D00,Queen's Pawn Game: Chigorin Variation
71,resign,white,hpteste,1913,bobbyevans,1504,B21,Sicilian Defense: Smith-Morra Gambit
94,resign,black,jose63,1351,bobbyevans,1498,B20,Sicilian Defense: Bowdler Attack
61,resign,white,bobbyevans,1491,kaliayev,1525,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
35,resign,white,drqwerty,1504,bobbyevans,1509,B30,Sicilian Defense: Old Sicilian
68,mate,black,bobbyevans,1521,misterpopo,1484,C42,Russian Game: Urusov Gambit
55,mate,white,aldaarqt,1569,bobbyevans,1542,B25,Sicilian Defense: Closed Variation |  Traditional
147,mate,white,muskokadave,1651,bobbyevans,1550,B20,Sicilian Defense
104,mate,black,caligarigsf,1551,bobbyevans,1538,B34,Sicilian Defense: Accelerated Dragon |  Exchange Variation
2,outoftime,black,irishockey,1633,emadahmed,1287,C20,King's Pawn Game
33,resign,white,zubkov1,1434,irishockey,1724,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
35,resign,white,irishockey,1651,ludoma2010,1740,C00,French Defense: Knight Variation
29,resign,white,irishockey,1580,steve1290,1590,C44,King's Pawn Game: Tayler Opening
85,resign,white,irishockey,1561,soussi,1163,C46,Four Knights Game
26,mate,black,irishockey,1716,lorensan,1422,C44,King's Pawn Game: Tayler Opening
24,resign,white,irishockey,1681,karl123,1388,B50,Sicilian Defense
47,mate,white,irishockey,1636,firoj012,1364,B01,Scandinavian Defense: Mieses-Kotroc Variation
41,resign,black,zjfward,1291,irishockey,1500,D20,Queen's Gambit Accepted: Accelerated Mannheim Variation
15,mate,white,cerdilia,1417,jayblackington,1213,C44,Scotch Game
98,outoftime,black,mrunobservant,1013,jayblackington,1206,C23,Bishop's Opening
54,mate,black,jayblackington,1216,brandoncordova,1344,A49,East Indian Defense
43,resign,white,jayblackington,1194,jurandirjunior,1356,D02,Queen's Pawn Game: Chigorin Variation
11,mate,white,curry117,1315,jayblackington,1205,B00,Nimzowitsch Defense
78,resign,black,jayblackington,1192,tower-bgk,1487,A00,Mieses Opening
13,mate,white,lomoferoz,1451,jayblackington,1198,C20,King's Pawn Game: Napoleon Attack
63,mate,white,jayblackington,1171,mateworkkkkk,1408,C20,King's Pawn Game: Leonardis Variation
9,resign,white,cunha25,1455,jayblackington,1177,C50,Italian Game
99,resign,black,paynando,1295,jayblackington,1153,C20,King's Pawn Game: Leonardis Variation
65,mate,white,glzrchess,1307,sannjok,1518,B50,Sicilian Defense
48,outoftime,black,troy_008,1240,glzrchess,1297,C02,French Defense: Advance Variation |  Nimzowitsch System
71,outoftime,white,glzrchess,1290,ghm55,1144,B07,Pirc Defense
38,mate,black,smegheadsteve,1574,glzrchess,1260,A00,Van't Kruijs Opening
47,mate,white,firmino,1556,glzrchess,1264,C02,French Defense: Advance Variation |  Paulsen Attack
38,resign,black,glzrchess,1267,firmino,1552,B50,Sicilian Defense
60,mate,black,glzrchess,1279,amsou,1629,D30,Queen's Gambit Declined
97,mate,white,amsou,1626,glzrchess,1282,D31,Queen's Gambit Declined: Queen's Knight Variation
48,resign,black,glzrchess,1285,amsou,1623,C46,Four Knights Game: Italian Variation
36,mate,black,amsou,1644,glzrchess,1264,D32,Tarrasch Defense
94,mate,black,glzrchess,1267,amsou,1641,C44,Scotch Game: Benima Defense
136,mate,black,glzrchess,1271,lucifersgod,1549,C46,Four Knights Game: Italian Variation
60,mate,black,poprovodam,1526,glzrchess,1253,C02,French Defense: Advance Variation |  Nimzowitsch System
44,mate,black,jyarbrough27,1335,glzrchess,1241,C00,French Defense: Bird Invitation
44,mate,black,glzrchess,1250,jyarbrough27,1243,C57,Italian Game: Two Knights Defense |  Knight Attack
150,mate,black,miki21,1248,glzrchess,1239,C02,French Defense: Advance Variation |  Nimzowitsch System
96,mate,black,chotchito,1201,glzrchess,1230,C10,French Defense: Marshall Variation
30,outoftime,black,efra3d,1217,glzrchess,1219,A40,Horwitz Defense
34,resign,black,glzrchess,1231,efra3d,1205,D30,Queen's Gambit Declined
56,mate,black,ghafour,1240,glzrchess,1219,C02,French Defense: Advance Variation #3
75,resign,white,brix7,1226,glzrchess,1230,C02,French Defense: Advance Variation #3
52,resign,white,lentin,1250,glzrchess,1244,D32,Tarrasch Defense
21,resign,white,aldo002,1200,glzrchess,1257,C00,French Defense: King's Indian Attack
65,resign,white,vezirtonyukuk,1175,glzrchess,1270,C02,French Defense: Advance Variation #2
53,mate,white,glzrchess,1262,vezirtonyukuk,1184,C00,French Defense: King's Indian Attack
49,mate,white,vezirtonyukuk,1169,glzrchess,1276,C00,French Defense: Knight Variation
40,resign,black,glzrchess,1283,thesnare,1393,B28,Sicilian Defense: O'Kelly Variation |  Venice System |  Ljubojevic Line
37,mate,white,thesnare,1385,glzrchess,1291,C00,French Defense: Knight Variation
42,mate,black,glzrchess,1299,thesnare,1376,A00,Mieses Opening
31,resign,white,thesnare,1366,glzrchess,1308,C00,French Defense: Knight Variation
11,resign,white,glzrchess,1295,thesnare,1381,A00,Mieses Opening
11,resign,white,dirigbambel,1315,glzrchess,1305,C00,French Defense: Queen's Knight
49,resign,white,glzrchess,1294,odysseyssss,1334,A00,Mieses Opening
72,resign,black,glzrchess,1303,pasch0s,1354,C20,King's Pawn Game: Leonardis Variation
85,resign,white,pasch0s,1344,glzrchess,1313,C00,French Defense #2
58,resign,black,glzrchess,1323,pasch0s,1334,C00,French Defense: Schlechter Variation
80,resign,white,glzrchess,1311,bayaman,1338,C42,Russian Game: Urusov Gambit
61,mate,white,bayaman,1327,glzrchess,1322,C02,French Defense: Advance Variation #3
5,resign,white,balan,1505,william_james_sidis,1500,B00,King's Pawn Game: Nimzowitsch Defense
7,resign,white,eden7644,1613,william_james_sidis,1500,C02,French Defense: Advance Variation #3
33,resign,black,nomadre,1884,chess-stat,2500,B78,Sicilian Defense: Dragon Variation |  Yugoslav Attack
64,resign,white,victor1944,1819,andreschil,1128,C50,Italian Game
26,mate,black,andreschil,1134,varun2271,1372,C42,Russian Game: Urusov Gambit
51,resign,black,andreschil,1137,thequeenisdead,1533,B23,Sicilian Defense: Closed Variation
41,resign,white,hans769,1217,andreschil,1149,C40,King's Pawn Game: McConnell Defense
48,resign,white,hans769,1206,andreschil,1163,C47,Four Knights Game: Scotch Variation
20,resign,white,green870,1242,andreschil,1176,C46,Four Knights Game: Italian Variation
25,resign,white,andreschil,1147,fmelvin,1520,C66,Ruy Lopez: Berlin Defense |  Closed Bernstein Variation
20,outoftime,black,andreschil,1156,rufous,1297,C41,Philidor Defense
11,outoftime,white,grillo,1329,andreschil,1166,C20,King's Pawn Game: Leonardis Variation
63,resign,white,preto00,1445,andreschil,1172,C44,Scotch Game
19,draw,draw,andreschil,1176,morrsze,1090,C65,Ruy Lopez: Berlin Defense
21,resign,white,daros21,1379,andreschil,1149,C42,Russian Game: Three Knights Game
134,mate,black,andreschil,1155,sergeiurevich29,1459,C47,Four Knights Game: Scotch Variation Accepted
129,mate,white,shabeakhar1360,1381,andreschil,1163,C20,King's Pawn Game: Wayward Queen Attack
39,resign,white,gravityagain,1540,andreschil,1169,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
33,resign,black,andreschil,1171,peternc,1648,C50,Four Knights Game: Italian Variation
22,mate,black,andreschil,1171,everhahue,1500,C00,French Defense: Knight Variation
60,mate,black,andreschil,1172,cancanyc,1760,C45,Scotch Game
87,resign,white,momohi,1434,andreschil,1179,C48,Four Knights Game: Spanish Variation
62,resign,black,andreschil,1190,richardtrumpet,1337,C41,Philidor Defense
22,resign,black,ulunlawang,1698,andreschil,1154,A22,English Opening: King's English Variation |  Two Knights Variation
12,resign,white,alemiha,1500,andreschil,1154,C42,Russian Game: Damiano Variation
41,resign,white,klamm,1558,andreschil,1154,C33,King's Gambit Accepted |  Polerio Gambit
40,outoftime,black,andreschil,1158,skagarmanov,1521,C50,Giuoco Piano
71,resign,white,russell2601,1758,andreschil,1160,D20,Queen's Gambit Accepted: Central Variation |  McDonnell Defense
107,resign,black,andreschil,1162,ottomayor,1606,C41,Philidor Defense #3
41,mate,white,thecastor,1561,andreschil,1166,C44,Scotch Game
37,resign,white,naoseijogar,1939,andreschil,1167,C20,King's Pawn Game: Wayward Queen Attack
23,resign,white,erwie,1510,andreschil,1171,D06,Queen's Gambit Refused: Marshall Defense
30,resign,black,andreschil,1173,ficher2016,1751,C20,King's Pawn Game
1,resign,white,bert-w,1670,andreschil,1175,B00,King's Pawn
51,mate,white,kunarsenal,1573,andreschil,1179,C50,Italian Game
47,resign,black,andreschil,1184,vishuvishu,1500,A00,Van't Kruijs Opening
73,mate,white,jackelperro65,2038,pink-flower,1957,C24,Bishop's Opening: Berlin Defense
154,outoftime,black,pink-flower,1965,maelic,2087,C01,French Defense: Exchange Variation |  Monte Carlo Variation
40,mate,black,rock_the_roll,1420,pink-flower,1964,C50,Giuoco Piano
41,mate,white,pink-flower,1951,kusartur,1975,B21,Sicilian Defense: McDonnell Attack
45,resign,white,mustang25,2000,pink-flower,1962,C54,Italian Game: Giuoco Piano |  Greco's Attack
51,mate,white,alifarahi,2052,pink-flower,1971,E76,King's Indian Defense: Four Pawns Attack |  Dynamic Attack
146,outoftime,black,pink-flower,1987,knightowl16,1900,C45,Scotch Game
76,resign,black,soc,1821,pink-flower,1979,C36,King's Gambit Accepted: Modern Defense #2
144,resign,black,pink-flower,1996,mario_judo,1886,B14,Caro-Kann Defense: Panov Attack
43,resign,black,rogerbill,1673,pink-flower,1992,B15,Caro-Kann Defense: Rasa-Studier Gambit
70,mate,black,hunterwolf,1672,pink-flower,1988,C20,Bishop's Opening: Boi Variation
45,resign,white,pink-flower,1983,serog,1764,B20,Sicilian Defense: Bowdler Attack
89,mate,white,pink-flower,1971,motorrad,1965,B06,Robatsch (Modern) Defense
70,resign,black,georgym89,2006,pink-flower,1956,A46,Indian Game: Wade-Tartakower Defense
29,resign,white,pink-flower,1955,phani3344,1454,C00,French Defense: Normal Variation
71,resign,white,andarie,1668,pink-flower,1976,C50,Italian Game: Giuoco Pianissimo |  Normal
24,resign,black,pink-flower,1978,maryam1996m,2457,A10,English Opening: Great Snake Variation
29,resign,black,altimkings,1651,pink-flower,1974,C51,Italian Game: Evans Gambit Declined |  5.a4
57,resign,white,pink-flower,1963,taashaar,1942,C01,French Defense: Exchange Variation |  Monte Carlo Variation
76,resign,black,pink-flower,1972,tjk125hqf,2072,C45,Scotch Game: Modern Defense
20,resign,white,pink-flower,1971,louwyhs,1184,B20,Sicilian Defense: Bowdler Attack
39,mate,white,pink-flower,1971,shakthipradeesh,1317,B01,Scandinavian Defense: Mieses-Kotroc Variation
118,mate,black,alibahadori,1774,pink-flower,1965,C54,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line
71,resign,black,pink-flower,1975,takamaka,2015,B21,Sicilian Defense: McDonnell Attack
57,mate,white,pink-flower,1972,abdulla22,1643,C55,Italian Game: Anti-Fried Liver Defense
41,resign,white,vturuz,2042,pink-flower,1982,A53,Old Indian Defense
48,resign,black,daaaaaaaark,1872,pink-flower,1973,C45,Scotch Game
63,mate,white,pink-flower,1962,uktamsaparov,1924,B21,Sicilian Defense: McDonnell Attack
60,resign,black,pink-flower,1974,jsviana,1990,B21,Sicilian Defense: McDonnell Attack
31,resign,white,zasada238,1588,pink-flower,1996,A00,Polish Opening
29,resign,white,pink-flower,1993,littlesnowy,1609,B07,Pirc Defense #5
29,resign,white,position100,2007,pink-flower,2005,B00,Owen Defense
33,mate,white,vas2vas,1754,dumbocow135,1500,B01,Scandinavian Defense
46,mate,black,engin1980,1300,ken2slink,1495,C53,Italian Game: Classical Variation |  Center Attack
63,resign,white,aky94536,1433,ken2slink,1508,D00,Queen's Pawn Game
62,resign,black,viktor_winner,1707,pecatur17an,1775,A00,Polish Opening: King's Indian Variation
